Image 0, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 7043, true label: 9, predicted label: 9, accumulative accuracy: 0.9787052810902896
Image 7044, true label: 9, predicted label: 9, accumulative accuracy: 0.978708303761533
Image 7045, true label: 4, predicted label: 4, accumulative accuracy: 0.9787113255747942
Image 7046, true label: 8, predicted label: 8, accumulative accuracy: 0.9787143465304385
Image 7047, true label: 4, predicted label: 4, accumulative accuracy: 0.9787173666288309
Image 7048, true label: 1, predicted label: 1, accumulative accuracy: 0.9787203858703362
Image 7049, true label: 0, predicted label: 0, accumulative accuracy: 0.9787234042553191
Image 7050, true label: 6, predicted label: 6, accumulative accuracy: 0.978726421784144
Image 7051, true label: 6, predicted label: 6, accumulative accuracy: 0.9787294384571753
Image 7052, true label: 0, predicted label: 0, accumulative accuracy: 0.9787324542747767
Image 7053, true label: 1, predicted label: 1, accumulative accuracy: 0.9787354692373121
Image 7054, true label: 2, predicted label: 2, accumulative accuracy: 0.9787384833451452
Image 7055, true label: 3, predicted label: 3, accumulative accuracy: 0.9787414965986394
Image 7056, true label: 4, predicted label: 4, accumulative accuracy: 0.9787445089981579
Image 7057, true label: 5, predicted label: 5, accumulative accuracy: 0.9787475205440634
Image 7058, true label: 6, predicted label: 6, accumulative accuracy: 0.9787505312367191
Image 7059, true label: 7, predicted label: 7, accumulative accuracy: 0.9787535410764873
Image 7060, true label: 8, predicted label: 8, accumulative accuracy: 0.9787565500637303
Image 7061, true label: 9, predicted label: 9, accumulative accuracy: 0.9787595581988106
Image 7062, true label: 0, predicted label: 0, accumulative accuracy: 0.9787625654820897
Image 7063, true label: 1, predicted label: 1, accumulative accuracy: 0.9787655719139298
Image 7064, true label: 2, predicted label: 2, accumulative accuracy: 0.9787685774946921
Image 7065, true label: 3, predicted label: 3, accumulative accuracy: 0.9787715822247381
Image 7066, true label: 4, predicted label: 4, accumulative accuracy: 0.978774586104429
Image 7067, true label: 5, predicted label: 5, accumulative accuracy: 0.9787775891341256
Image 7068, true label: 6, predicted label: 6, accumulative accuracy: 0.9787805913141887
Image 7069, true label: 7, predicted label: 7, accumulative accuracy: 0.9787835926449788
Image 7070, true label: 8, predicted label: 8, accumulative accuracy: 0.9787865931268561
Image 7071, true label: 9, predicted label: 9, accumulative accuracy: 0.978789592760181
Image 7072, true label: 0, predicted label: 0, accumulative accuracy: 0.9787925915453132
Image 7073, true label: 1, predicted label: 1, accumulative accuracy: 0.9787955894826124
Image 7074, true label: 2, predicted label: 2, accumulative accuracy: 0.9787985865724381
Image 7075, true label: 3, predicted label: 3, accumulative accuracy: 0.9788015828151498
Image 7076, true label: 4, predicted label: 4, accumulative accuracy: 0.9788045782111064
Image 7077, true label: 5, predicted label: 5, accumulative accuracy: 0.9788075727606669
Image 7078, true label: 6, predicted label: 6, accumulative accuracy: 0.9788105664641898
Image 7079, true label: 7, predicted label: 7, accumulative accuracy: 0.9788135593220338
Image 7080, true label: 8, predicted label: 8, accumulative accuracy: 0.9788165513345572
Image 7081, true label: 9, predicted label: 9, accumulative accuracy: 0.978819542502118
Image 7082, true label: 7, predicted label: 7, accumulative accuracy: 0.9788225328250741
Image 7083, true label: 4, predicted label: 4, accumulative accuracy: 0.9788255223037832
Image 7084, true label: 0, predicted label: 0, accumulative accuracy: 0.9788285109386027
Image 7085, true label: 4, predicted label: 4, accumulative accuracy: 0.97883149872989
Image 7086, true label: 0, predicted label: 0, accumulative accuracy: 0.978834485678002
Image 7087, true label: 1, predicted label: 1, accumulative accuracy: 0.9788374717832957
Image 7088, true label: 7, predicted label: 7, accumulative accuracy: 0.9788404570461278
Image 7089, true label: 9, predicted label: 9, accumulative accuracy: 0.9788434414668548
Image 7090, true label: 5, predicted label: 5, accumulative accuracy: 0.9788464250458327
Image 7091, true label: 1, predicted label: 1, accumulative accuracy: 0.9788494077834179
Image 7092, true label: 4, predicted label: 4, accumulative accuracy: 0.9788523896799661
Image 7093, true label: 2, predicted label: 2, accumulative accuracy: 0.9788553707358331
Image 7094, true label: 8, predicted label: 8, accumulative accuracy: 0.9788583509513742
Image 7095, true label: 9, predicted label: 9, accumulative accuracy: 0.9788613303269448
Image 7096, true label: 4, predicted label: 4, accumulative accuracy: 0.9788643088628998
Image 7097, true label: 3, predicted label: 3, accumulative accuracy: 0.9788672865595942
Image 7098, true label: 7, predicted label: 7, accumulative accuracy: 0.9788702634173827
Image 7099, true label: 8, predicted label: 8, accumulative accuracy: 0.9788732394366197
total cycles (32767 Hz): 30125155 (right shift by 4)
Image 7100, true label: 2, predicted label: 2, accumulative accuracy: 0.9788762146176595
Image 7101, true label: 4, predicted label: 4, accumulative accuracy: 0.9788791889608561
Image 7102, true label: 4, predicted label: 4, accumulative accuracy: 0.9788821624665635
Image 7103, true label: 3, predicted label: 3, accumulative accuracy: 0.9788851351351351
Image 7104, true label: 3, predicted label: 3, accumulative accuracy: 0.9788881069669247
Image 7105, true label: 6, predicted label: 6, accumulative accuracy: 0.9788910779622854
Image 7106, true label: 9, predicted label: 9, accumulative accuracy: 0.9788940481215703
Image 7107, true label: 9, predicted label: 9, accumulative accuracy: 0.9788970174451322
Image 7108, true label: 5, predicted label: 5, accumulative accuracy: 0.978899985933324
Image 7109, true label: 8, predicted label: 8, accumulative accuracy: 0.9789029535864979
Image 7110, true label: 6, predicted label: 6, accumulative accuracy: 0.9789059204050063
Image 7111, true label: 7, predicted label: 7, accumulative accuracy: 0.9789088863892014
Image 7112, true label: 0, predicted label: 0, accumulative accuracy: 0.9789118515394348
Image 7113, true label: 6, predicted label: 6, accumulative accuracy: 0.9789148158560584
Image 7114, true label: 8, predicted label: 8, accumulative accuracy: 0.9789177793394237
Image 7115, true label: 2, predicted label: 2, accumulative accuracy: 0.978920741989882
Image 7116, true label: 6, predicted label: 6, accumulative accuracy: 0.9789237038077842
Image 7117, true label: 3, predicted label: 3, accumulative accuracy: 0.9789266647934813
Image 7118, true label: 9, predicted label: 9, accumulative accuracy: 0.978929624947324
Image 7119, true label: 3, predicted label: 3, accumulative accuracy: 0.9789325842696629
Image 7120, true label: 2, predicted label: 2, accumulative accuracy: 0.9789355427608482
Image 7121, true label: 8, predicted label: 8, accumulative accuracy: 0.97893850042123
Image 7122, true label: 6, predicted label: 6, accumulative accuracy: 0.9789414572511582
Image 7123, true label: 1, predicted label: 1, accumulative accuracy: 0.9789444132509826
Image 7124, true label: 7, predicted label: 7, accumulative accuracy: 0.9789473684210527
Image 7125, true label: 4, predicted label: 4, accumulative accuracy: 0.9789503227617177
Image 7126, true label: 8, predicted label: 8, accumulative accuracy: 0.9789532762733267
Image 7127, true label: 8, predicted label: 8, accumulative accuracy: 0.9789562289562289
Image 7128, true label: 9, predicted label: 9, accumulative accuracy: 0.9789591808107729
Image 7129, true label: 0, predicted label: 0, accumulative accuracy: 0.9789621318373072
Image 7130, true label: 3, predicted label: 3, accumulative accuracy: 0.97896508203618
Image 7131, true label: 3, predicted label: 3, accumulative accuracy: 0.9789680314077398
Image 7132, true label: 9, predicted label: 9, accumulative accuracy: 0.9789709799523342
Image 7133, true label: 0, predicted label: 0, accumulative accuracy: 0.9789739276703112
Image 7134, true label: 5, predicted label: 5, accumulative accuracy: 0.9789768745620182
Image 7135, true label: 2, predicted label: 2, accumulative accuracy: 0.9789798206278026
Image 7136, true label: 9, predicted label: 9, accumulative accuracy: 0.9789827658680118
Image 7137, true label: 4, predicted label: 4, accumulative accuracy: 0.9789857102829924
Image 7138, true label: 1, predicted label: 1, accumulative accuracy: 0.9789886538730914
Image 7139, true label: 0, predicted label: 0, accumulative accuracy: 0.9789915966386554
Image 7140, true label: 3, predicted label: 3, accumulative accuracy: 0.9789945385800308
Image 7141, true label: 7, predicted label: 7, accumulative accuracy: 0.9789974796975637
Image 7142, true label: 5, predicted label: 5, accumulative accuracy: 0.9790004199916001
Image 7143, true label: 8, predicted label: 8, accumulative accuracy: 0.979003359462486
Image 7144, true label: 7, predicted label: 7, accumulative accuracy: 0.9790062981105668
Image 7145, true label: 7, predicted label: 7, accumulative accuracy: 0.979009235936188
Image 7146, true label: 8, predicted label: 8, accumulative accuracy: 0.979012172939695
Image 7147, true label: 2, predicted label: 2, accumulative accuracy: 0.9790151091214325
Image 7148, true label: 9, predicted label: 9, accumulative accuracy: 0.9790180444817457
Image 7149, true label: 7, predicted label: 7, accumulative accuracy: 0.9790209790209791
Image 7150, true label: 1, predicted label: 1, accumulative accuracy: 0.979023912739477
Image 7151, true label: 2, predicted label: 2, accumulative accuracy: 0.9790268456375839
Image 7152, true label: 6, predicted label: 6, accumulative accuracy: 0.9790297777156438
Image 7153, true label: 4, predicted label: 4, accumulative accuracy: 0.9790327089740005
Image 7154, true label: 2, predicted label: 2, accumulative accuracy: 0.9790356394129979
Image 7155, true label: 5, predicted label: 5, accumulative accuracy: 0.9790385690329794
Image 7156, true label: 2, predicted label: 2, accumulative accuracy: 0.9790414978342881
Image 7157, true label: 3, predicted label: 3, accumulative accuracy: 0.9790444258172674
Image 7158, true label: 6, predicted label: 6, accumulative accuracy: 0.9790473529822601
Image 7159, true label: 6, predicted label: 6, accumulative accuracy: 0.979050279329609
Image 7160, true label: 5, predicted label: 5, accumulative accuracy: 0.9790532048596565
Image 7161, true label: 0, predicted label: 0, accumulative accuracy: 0.979056129572745
Image 7162, true label: 0, predicted label: 0, accumulative accuracy: 0.9790590534692168
Image 7163, true label: 2, predicted label: 2, accumulative accuracy: 0.9790619765494137
Image 7164, true label: 8, predicted label: 8, accumulative accuracy: 0.9790648988136776
Image 7165, true label: 1, predicted label: 1, accumulative accuracy: 0.97906782026235
Image 7166, true label: 6, predicted label: 6, accumulative accuracy: 0.9790707408957723
Image 7167, true label: 1, predicted label: 1, accumulative accuracy: 0.9790736607142857
Image 7168, true label: 0, predicted label: 0, accumulative accuracy: 0.9790765797182313
Image 7169, true label: 4, predicted label: 4, accumulative accuracy: 0.9790794979079498
Image 7170, true label: 3, predicted label: 3, accumulative accuracy: 0.9790824152837819
Image 7171, true label: 1, predicted label: 1, accumulative accuracy: 0.979085331846068
Image 7172, true label: 6, predicted label: 6, accumulative accuracy: 0.9790882475951485
Image 7173, true label: 1, predicted label: 1, accumulative accuracy: 0.9790911625313633
Image 7174, true label: 9, predicted label: 9, accumulative accuracy: 0.9790940766550522
Image 7175, true label: 0, predicted label: 0, accumulative accuracy: 0.9790969899665551
Image 7176, true label: 1, predicted label: 1, accumulative accuracy: 0.9790999024662115
Image 7177, true label: 4, predicted label: 4, accumulative accuracy: 0.9791028141543605
Image 7178, true label: 5, predicted label: 5, accumulative accuracy: 0.9791057250313414
Image 7179, true label: 6, predicted label: 6, accumulative accuracy: 0.979108635097493
Image 7180, true label: 7, predicted label: 7, accumulative accuracy: 0.9791115443531542
Image 7181, true label: 8, predicted label: 8, accumulative accuracy: 0.9791144527986633
Image 7182, true label: 9, predicted label: 9, accumulative accuracy: 0.9791173604343589
Image 7183, true label: 1, predicted label: 1, accumulative accuracy: 0.9791202672605791
Image 7184, true label: 2, predicted label: 2, accumulative accuracy: 0.9791231732776617
Image 7185, true label: 3, predicted label: 3, accumulative accuracy: 0.9791260784859449
Image 7186, true label: 4, predicted label: 4, accumulative accuracy: 0.979128982885766
Image 7187, true label: 5, predicted label: 5, accumulative accuracy: 0.9791318864774624
Image 7188, true label: 6, predicted label: 6, accumulative accuracy: 0.9791347892613715
Image 7189, true label: 7, predicted label: 7, accumulative accuracy: 0.9791376912378303
Image 7190, true label: 0, predicted label: 0, accumulative accuracy: 0.9791405924071757
Image 7191, true label: 1, predicted label: 1, accumulative accuracy: 0.9791434927697441
Image 7192, true label: 2, predicted label: 2, accumulative accuracy: 0.9791463923258724
Image 7193, true label: 3, predicted label: 3, accumulative accuracy: 0.9791492910758965
Image 7194, true label: 4, predicted label: 4, accumulative accuracy: 0.9791521890201529
Image 7195, true label: 5, predicted label: 5, accumulative accuracy: 0.9791550861589772
Image 7196, true label: 6, predicted label: 6, accumulative accuracy: 0.9791579824927052
Image 7197, true label: 7, predicted label: 7, accumulative accuracy: 0.9791608780216727
Image 7198, true label: 8, predicted label: 8, accumulative accuracy: 0.9791637727462148
Image 7199, true label: 9, predicted label: 9, accumulative accuracy: 0.9791666666666666
total cycles (32767 Hz): 30549464 (right shift by 4)
Image 7200, true label: 8, predicted label: 8, accumulative accuracy: 0.9791695597833634
Image 7201, true label: 4, predicted label: 4, accumulative accuracy: 0.9791724520966398
Image 7202, true label: 0, predicted label: 0, accumulative accuracy: 0.9791753436068305
Image 7203, true label: 0, predicted label: 0, accumulative accuracy: 0.9791782343142699
Image 7204, true label: 7, predicted label: 7, accumulative accuracy: 0.9791811242192922
Image 7205, true label: 2, predicted label: 2, accumulative accuracy: 0.9791840133222315
Image 7206, true label: 4, predicted label: 4, accumulative accuracy: 0.9791869016234217
Image 7207, true label: 3, predicted label: 3, accumulative accuracy: 0.9791897891231964
Image 7208, true label: 8, predicted label: 8, accumulative accuracy: 0.9791926758218893
Image 7209, true label: 6, predicted label: 6, accumulative accuracy: 0.9791955617198336
Image 7210, true label: 6, predicted label: 6, accumulative accuracy: 0.9791984468173623
Image 7211, true label: 3, predicted label: 3, accumulative accuracy: 0.9792013311148087
Image 7212, true label: 2, predicted label: 2, accumulative accuracy: 0.9792042146125052
Image 7213, true label: 6, predicted label: 6, accumulative accuracy: 0.9792070973107846
Image 7214, true label: 3, predicted label: 3, accumulative accuracy: 0.9792099792099792
Image 7215, true label: 3, predicted label: 3, accumulative accuracy: 0.9792128603104213
Image 7216, true label: 0, predicted label: 6, accumulative accuracy: 0.9790771788831925
Image 7217, true label: 1, predicted label: 1, accumulative accuracy: 0.9790800775838182
Image 7218, true label: 4, predicted label: 4, accumulative accuracy: 0.9790829754813686
Image 7219, true label: 7, predicted label: 7, accumulative accuracy: 0.9790858725761773
Image 7220, true label: 8, predicted label: 8, accumulative accuracy: 0.9790887688685778
Image 7221, true label: 0, predicted label: 0, accumulative accuracy: 0.9790916643589034
Image 7222, true label: 3, predicted label: 3, accumulative accuracy: 0.9790945590474872
Image 7223, true label: 1, predicted label: 1, accumulative accuracy: 0.9790974529346622
Image 7224, true label: 9, predicted label: 9, accumulative accuracy: 0.9791003460207612
Image 7225, true label: 0, predicted label: 0, accumulative accuracy: 0.9791032383061168
Image 7226, true label: 1, predicted label: 1, accumulative accuracy: 0.9791061297910613
Image 7227, true label: 9, predicted label: 9, accumulative accuracy: 0.979109020475927
Image 7228, true label: 1, predicted label: 1, accumulative accuracy: 0.9791119103610458
Image 7229, true label: 2, predicted label: 2, accumulative accuracy: 0.9791147994467496
Image 7230, true label: 7, predicted label: 7, accumulative accuracy: 0.9791176877333702
Image 7231, true label: 0, predicted label: 0, accumulative accuracy: 0.979120575221239
Image 7232, true label: 1, predicted label: 1, accumulative accuracy: 0.9791234619106871
Image 7233, true label: 3, predicted label: 3, accumulative accuracy: 0.9791263478020459
Image 7234, true label: 8, predicted label: 8, accumulative accuracy: 0.9791292328956461
Image 7235, true label: 2, predicted label: 2, accumulative accuracy: 0.9791321171918187
Image 7236, true label: 9, predicted label: 9, accumulative accuracy: 0.979135000690894
Image 7237, true label: 2, predicted label: 2, accumulative accuracy: 0.9791378833932025
Image 7238, true label: 7, predicted label: 7, accumulative accuracy: 0.9791407652990745
Image 7239, true label: 6, predicted label: 6, accumulative accuracy: 0.9791436464088398
Image 7240, true label: 5, predicted label: 5, accumulative accuracy: 0.9791465267228283
Image 7241, true label: 5, predicted label: 5, accumulative accuracy: 0.9791494062413698
Image 7242, true label: 9, predicted label: 9, accumulative accuracy: 0.9791522849647936
Image 7243, true label: 9, predicted label: 9, accumulative accuracy: 0.9791551628934291
Image 7244, true label: 8, predicted label: 8, accumulative accuracy: 0.9791580400276052
Image 7245, true label: 2, predicted label: 2, accumulative accuracy: 0.9791609163676511
Image 7246, true label: 9, predicted label: 9, accumulative accuracy: 0.9791637919138954
Image 7247, true label: 1, predicted label: 1, accumulative accuracy: 0.9791666666666666
Image 7248, true label: 3, predicted label: 3, accumulative accuracy: 0.9791695406262932
Image 7249, true label: 2, predicted label: 2, accumulative accuracy: 0.9791724137931035
Image 7250, true label: 3, predicted label: 3, accumulative accuracy: 0.9791752861674252
Image 7251, true label: 4, predicted label: 4, accumulative accuracy: 0.9791781577495863
Image 7252, true label: 3, predicted label: 3, accumulative accuracy: 0.9791810285399145
Image 7253, true label: 1, predicted label: 1, accumulative accuracy: 0.9791838985387372
Image 7254, true label: 9, predicted label: 9, accumulative accuracy: 0.9791867677463818
Image 7255, true label: 0, predicted label: 0, accumulative accuracy: 0.9791896361631753
Image 7256, true label: 9, predicted label: 9, accumulative accuracy: 0.9791925037894447
Image 7257, true label: 3, predicted label: 3, accumulative accuracy: 0.9791953706255166
Image 7258, true label: 6, predicted label: 6, accumulative accuracy: 0.9791982366717179
Image 7259, true label: 8, predicted label: 8, accumulative accuracy: 0.9792011019283746
Image 7260, true label: 7, predicted label: 7, accumulative accuracy: 0.9792039663958132
Image 7261, true label: 0, predicted label: 0, accumulative accuracy: 0.9792068300743597
Image 7262, true label: 1, predicted label: 1, accumulative accuracy: 0.9792096929643398
Image 7263, true label: 0, predicted label: 0, accumulative accuracy: 0.9792125550660793
Image 7264, true label: 5, predicted label: 5, accumulative accuracy: 0.9792154163799036
Image 7265, true label: 8, predicted label: 8, accumulative accuracy: 0.9792182769061382
Image 7266, true label: 2, predicted label: 2, accumulative accuracy: 0.979221136645108
Image 7267, true label: 7, predicted label: 7, accumulative accuracy: 0.9792239955971381
Image 7268, true label: 7, predicted label: 7, accumulative accuracy: 0.9792268537625534
Image 7269, true label: 0, predicted label: 0, accumulative accuracy: 0.9792297111416781
Image 7270, true label: 1, predicted label: 1, accumulative accuracy: 0.979232567734837
Image 7271, true label: 2, predicted label: 2, accumulative accuracy: 0.9792354235423543
Image 7272, true label: 3, predicted label: 3, accumulative accuracy: 0.9792382785645538
Image 7273, true label: 4, predicted label: 4, accumulative accuracy: 0.9792411328017597
Image 7274, true label: 5, predicted label: 5, accumulative accuracy: 0.9792439862542955
Image 7275, true label: 6, predicted label: 6, accumulative accuracy: 0.9792468389224849
Image 7276, true label: 7, predicted label: 7, accumulative accuracy: 0.9792496908066511
Image 7277, true label: 8, predicted label: 8, accumulative accuracy: 0.9792525419071173
Image 7278, true label: 9, predicted label: 9, accumulative accuracy: 0.9792553922242067
Image 7279, true label: 0, predicted label: 0, accumulative accuracy: 0.9792582417582417
Image 7280, true label: 1, predicted label: 1, accumulative accuracy: 0.9792610905095454
Image 7281, true label: 2, predicted label: 2, accumulative accuracy: 0.97926393847844
Image 7282, true label: 3, predicted label: 3, accumulative accuracy: 0.9792667856652478
Image 7283, true label: 4, predicted label: 4, accumulative accuracy: 0.979269632070291
Image 7284, true label: 5, predicted label: 5, accumulative accuracy: 0.9792724776938916
Image 7285, true label: 6, predicted label: 6, accumulative accuracy: 0.9792753225363712
Image 7286, true label: 7, predicted label: 7, accumulative accuracy: 0.9792781665980513
Image 7287, true label: 8, predicted label: 8, accumulative accuracy: 0.9792810098792536
Image 7288, true label: 9, predicted label: 9, accumulative accuracy: 0.9792838523802991
Image 7289, true label: 0, predicted label: 0, accumulative accuracy: 0.9792866941015089
Image 7290, true label: 1, predicted label: 1, accumulative accuracy: 0.9792895350432039
Image 7291, true label: 2, predicted label: 2, accumulative accuracy: 0.9792923752057049
Image 7292, true label: 3, predicted label: 3, accumulative accuracy: 0.9792952145893322
Image 7293, true label: 4, predicted label: 4, accumulative accuracy: 0.9792980531944063
Image 7294, true label: 5, predicted label: 5, accumulative accuracy: 0.9793008910212474
Image 7295, true label: 6, predicted label: 6, accumulative accuracy: 0.9793037280701754
Image 7296, true label: 7, predicted label: 7, accumulative accuracy: 0.9793065643415102
Image 7297, true label: 8, predicted label: 8, accumulative accuracy: 0.9793093998355714
Image 7298, true label: 9, predicted label: 9, accumulative accuracy: 0.9793122345526785
Image 7299, true label: 1, predicted label: 1, accumulative accuracy: 0.9793150684931506
total cycles (32767 Hz): 30973763 (right shift by 4)
Image 7300, true label: 7, predicted label: 7, accumulative accuracy: 0.9793179016573073
Image 7301, true label: 4, predicted label: 4, accumulative accuracy: 0.979320734045467
Image 7302, true label: 8, predicted label: 8, accumulative accuracy: 0.9793235656579488
Image 7303, true label: 1, predicted label: 1, accumulative accuracy: 0.9793263964950711
Image 7304, true label: 5, predicted label: 5, accumulative accuracy: 0.9793292265571526
Image 7305, true label: 6, predicted label: 6, accumulative accuracy: 0.9793320558445113
Image 7306, true label: 5, predicted label: 5, accumulative accuracy: 0.9793348843574654
Image 7307, true label: 7, predicted label: 7, accumulative accuracy: 0.9793377120963328
Image 7308, true label: 2, predicted label: 2, accumulative accuracy: 0.9793405390614311
Image 7309, true label: 8, predicted label: 8, accumulative accuracy: 0.979343365253078
Image 7310, true label: 6, predicted label: 6, accumulative accuracy: 0.9793461906715908
Image 7311, true label: 3, predicted label: 3, accumulative accuracy: 0.9793490153172867
Image 7312, true label: 3, predicted label: 3, accumulative accuracy: 0.9793518391904827
Image 7313, true label: 8, predicted label: 8, accumulative accuracy: 0.9793546622914958
Image 7314, true label: 6, predicted label: 6, accumulative accuracy: 0.9793574846206425
Image 7315, true label: 5, predicted label: 5, accumulative accuracy: 0.9793603061782394
Image 7316, true label: 4, predicted label: 4, accumulative accuracy: 0.9793631269646029
Image 7317, true label: 0, predicted label: 0, accumulative accuracy: 0.9793659469800492
Image 7318, true label: 9, predicted label: 9, accumulative accuracy: 0.9793687662248941
Image 7319, true label: 1, predicted label: 1, accumulative accuracy: 0.9793715846994535
Image 7320, true label: 7, predicted label: 7, accumulative accuracy: 0.9793744024040432
Image 7321, true label: 2, predicted label: 2, accumulative accuracy: 0.9793772193389784
Image 7322, true label: 9, predicted label: 9, accumulative accuracy: 0.9793800355045746
Image 7323, true label: 1, predicted label: 1, accumulative accuracy: 0.979382850901147
Image 7324, true label: 5, predicted label: 5, accumulative accuracy: 0.9793856655290102
Image 7325, true label: 1, predicted label: 1, accumulative accuracy: 0.9793884793884794
Image 7326, true label: 3, predicted label: 3, accumulative accuracy: 0.979391292479869
Image 7327, true label: 2, predicted label: 2, accumulative accuracy: 0.9793941048034934
Image 7328, true label: 2, predicted label: 2, accumulative accuracy: 0.9793969163596671
Image 7329, true label: 3, predicted label: 3, accumulative accuracy: 0.9793997271487039
Image 7330, true label: 0, predicted label: 0, accumulative accuracy: 0.979402537170918
Image 7331, true label: 6, predicted label: 6, accumulative accuracy: 0.979405346426623
Image 7332, true label: 4, predicted label: 4, accumulative accuracy: 0.9794081549161325
Image 7333, true label: 3, predicted label: 3, accumulative accuracy: 0.97941096263976
Image 7334, true label: 7, predicted label: 7, accumulative accuracy: 0.9794137695978187
Image 7335, true label: 6, predicted label: 6, accumulative accuracy: 0.9794165757906216
Image 7336, true label: 9, predicted label: 9, accumulative accuracy: 0.9794193812184817
Image 7337, true label: 0, predicted label: 0, accumulative accuracy: 0.9794221858817116
Image 7338, true label: 4, predicted label: 4, accumulative accuracy: 0.9794249897806241
Image 7339, true label: 8, predicted label: 8, accumulative accuracy: 0.9794277929155313
Image 7340, true label: 1, predicted label: 1, accumulative accuracy: 0.9794305952867457
Image 7341, true label: 4, predicted label: 4, accumulative accuracy: 0.9794333968945791
Image 7342, true label: 0, predicted label: 0, accumulative accuracy: 0.9794361977393435
Image 7343, true label: 6, predicted label: 6, accumulative accuracy: 0.9794389978213508
Image 7344, true label: 1, predicted label: 1, accumulative accuracy: 0.9794417971409122
Image 7345, true label: 2, predicted label: 2, accumulative accuracy: 0.9794445956983392
Image 7346, true label: 6, predicted label: 6, accumulative accuracy: 0.979447393493943
Image 7347, true label: 9, predicted label: 9, accumulative accuracy: 0.9794501905280348
Image 7348, true label: 2, predicted label: 2, accumulative accuracy: 0.9794529868009253
Image 7349, true label: 2, predicted label: 2, accumulative accuracy: 0.9794557823129252
Image 7350, true label: 3, predicted label: 3, accumulative accuracy: 0.979458577064345
Image 7351, true label: 5, predicted label: 5, accumulative accuracy: 0.9794613710554951
Image 7352, true label: 5, predicted label: 5, accumulative accuracy: 0.9794641642866857
Image 7353, true label: 1, predicted label: 1, accumulative accuracy: 0.9794669567582268
Image 7354, true label: 0, predicted label: 0, accumulative accuracy: 0.9794697484704282
Image 7355, true label: 7, predicted label: 7, accumulative accuracy: 0.9794725394235998
Image 7356, true label: 7, predicted label: 7, accumulative accuracy: 0.9794753296180508
Image 7357, true label: 9, predicted label: 9, accumulative accuracy: 0.9794781190540908
Image 7358, true label: 6, predicted label: 6, accumulative accuracy: 0.9794809077320288
Image 7359, true label: 2, predicted label: 2, accumulative accuracy: 0.9794836956521739
Image 7360, true label: 9, predicted label: 9, accumulative accuracy: 0.979486482814835
Image 7361, true label: 4, predicted label: 4, accumulative accuracy: 0.9794892692203205
Image 7362, true label: 7, predicted label: 7, accumulative accuracy: 0.9794920548689393
Image 7363, true label: 0, predicted label: 0, accumulative accuracy: 0.9794948397609995
Image 7364, true label: 2, predicted label: 2, accumulative accuracy: 0.9794976238968093
Image 7365, true label: 3, predicted label: 3, accumulative accuracy: 0.9795004072766766
Image 7366, true label: 4, predicted label: 4, accumulative accuracy: 0.9795031899009095
Image 7367, true label: 0, predicted label: 0, accumulative accuracy: 0.9795059717698155
Image 7368, true label: 0, predicted label: 0, accumulative accuracy: 0.979508752883702
Image 7369, true label: 8, predicted label: 8, accumulative accuracy: 0.9795115332428765
Image 7370, true label: 8, predicted label: 8, accumulative accuracy: 0.9795143128476462
Image 7371, true label: 8, predicted label: 8, accumulative accuracy: 0.9795170916983179
Image 7372, true label: 5, predicted label: 5, accumulative accuracy: 0.9795198697951987
Image 7373, true label: 1, predicted label: 1, accumulative accuracy: 0.979522647138595
Image 7374, true label: 3, predicted label: 3, accumulative accuracy: 0.9795254237288136
Image 7375, true label: 7, predicted label: 7, accumulative accuracy: 0.9795281995661606
Image 7376, true label: 4, predicted label: 4, accumulative accuracy: 0.9795309746509421
Image 7377, true label: 9, predicted label: 9, accumulative accuracy: 0.9795337489834643
Image 7378, true label: 8, predicted label: 8, accumulative accuracy: 0.9795365225640331
Image 7379, true label: 8, predicted label: 8, accumulative accuracy: 0.9795392953929539
Image 7380, true label: 9, predicted label: 9, accumulative accuracy: 0.9795420674705324
Image 7381, true label: 0, predicted label: 0, accumulative accuracy: 0.979544838797074
Image 7382, true label: 9, predicted label: 9, accumulative accuracy: 0.9795476093728837
Image 7383, true label: 8, predicted label: 8, accumulative accuracy: 0.9795503791982665
Image 7384, true label: 9, predicted label: 9, accumulative accuracy: 0.9795531482735275
Image 7385, true label: 0, predicted label: 0, accumulative accuracy: 0.979555916598971
Image 7386, true label: 2, predicted label: 2, accumulative accuracy: 0.9795586841749019
Image 7387, true label: 6, predicted label: 6, accumulative accuracy: 0.9795614510016243
Image 7388, true label: 5, predicted label: 5, accumulative accuracy: 0.9795642170794424
Image 7389, true label: 6, predicted label: 6, accumulative accuracy: 0.9795669824086604
Image 7390, true label: 7, predicted label: 7, accumulative accuracy: 0.9795697469895819
Image 7391, true label: 4, predicted label: 4, accumulative accuracy: 0.9795725108225108
Image 7392, true label: 7, predicted label: 7, accumulative accuracy: 0.9795752739077506
Image 7393, true label: 5, predicted label: 5, accumulative accuracy: 0.9795780362456046
Image 7394, true label: 4, predicted label: 4, accumulative accuracy: 0.979580797836376
Image 7395, true label: 1, predicted label: 1, accumulative accuracy: 0.9795835586803677
Image 7396, true label: 3, predicted label: 3, accumulative accuracy: 0.9795863187778829
Image 7397, true label: 5, predicted label: 5, accumulative accuracy: 0.9795890781292241
Image 7398, true label: 3, predicted label: 3, accumulative accuracy: 0.9795918367346939
Image 7399, true label: 1, predicted label: 1, accumulative accuracy: 0.9795945945945946
